,iso2,year,sex,age,count
785,AO,1997,F,35-44,627.0
786,AO,1997,F,45-54,411.0
787,AO,1997,F,55-64,234.0
788,AO,1997,F,>65,145.0
789,AO,1998,M,<14,240.0
790,AO,1998,M,15-24,915.0
791,AO,1998,M,25-34,950.0
792,AO,1998,M,35-44,839.0
793,AO,1998,M,45-54,470.0
794,AO,1998,M,55-64,219.0
795,AO,1998,M,>65,135.0
796,AO,1998,F,<14,297.0
797,AO,1998,F,15-24,1084.0
798,AO,1998,F,25-34,970.0
799,AO,1998,F,35-44,623.0
800,AO,1998,F,45-54,319.0
801,AO,1998,F,55-64,169.0
802,AO,1998,F,>65,92.0
803,AO,1999,M,<14,391.0
804,AO,1999,M,15-24,1134.0
805,AO,1999,M,25-34,1237.0
806,AO,1999,M,35-44,973.0
807,AO,1999,M,45-54,518.0
808,AO,1999,M,55-64,314.0
809,AO,1999,M,>65,234.0
810,AO,1999,F,<14,459.0
811,AO,1999,F,15-24,1197.0
812,AO,1999,F,25-34,1157.0
813,AO,1999,F,35-44,743.0
814,AO,1999,F,45-54,474.0
815,AO,1999,F,55-64,217.0
816,AO,1999,F,>65,194.0
817,AO,2000,M,<14,186.0
818,AO,2000,M,15-24,999.0
819,AO,2000,M,25-34,1003.0
820,AO,2000,M,35-44,912.0
821,AO,2000,M,45-54,482.0
822,AO,2000,M,55-64,312.0
823,AO,2000,M,>65,194.0
824,AO,2000,F,<14,247.0
825,AO,2000,F,15-24,1142.0
826,AO,2000,F,25-34,1091.0
827,AO,2000,F,35-44,844.0
828,AO,2000,F,45-54,417.0
829,AO,2000,F,55-64,200.0
830,AO,2000,F,>65,120.0
831,AO,2001,M,<14,230.0
832,AO,2001,M,15-24,892.0
833,AO,2001,M,25-34,752.0
834,AO,2001,M,35-44,648.0
835,AO,2001,M,45-54,420.0
836,AO,2001,M,55-64,197.0
837,AO,2001,M,>65,173.0
838,AO,2001,F,<14,279.0
839,AO,2001,F,15-24,993.0
840,AO,2001,F,25-34,869.0
841,AO,2001,F,35-44,647.0
842,AO,2001,F,45-54,323.0
843,AO,2001,F,55-64,200.0
844,AO,2001,F,>65,182.0
845,AO,2002,M,<14,435.0
846,AO,2002,M,15-24,2223.0
847,AO,2002,M,25-34,2292.0
848,AO,2002,M,35-44,1915.0
849,AO,2002,M,45-54,1187.0
850,AO,2002,M,55-64,624.0
851,AO,2002,M,>65,444.0
852,AO,2002,F,<14,640.0
853,AO,2002,F,15-24,2610.0
854,AO,2002,F,25-34,2208.0
855,AO,2002,F,35-44,1600.0
856,AO,2002,F,45-54,972.0
857,AO,2002,F,55-64,533.0
858,AO,2002,F,>65,305.0
859,AO,2003,M,<14,409.0
860,AO,2003,M,15-24,2355.0
861,AO,2003,M,25-34,2598.0
862,AO,2003,M,35-44,1908.0
863,AO,2003,M,45-54,1090.0
864,AO,2003,M,55-64,512.0
865,AO,2003,M,>65,361.0
866,AO,2003,F,<14,591.0
867,AO,2003,F,15-24,3078.0
868,AO,2003,F,25-34,2641.0
869,AO,2003,F,35-44,1747.0
870,AO,2003,F,45-54,1157.0
871,AO,2003,F,55-64,395.0
872,AO,2003,F,>65,129.0
873,AO,2004,M,<14,554.0
874,AO,2004,M,15-24,2684.0
875,AO,2004,M,25-34,2659.0
876,AO,2004,M,35-44,1998.0
877,AO,2004,M,45-54,1196.0
878,AO,2004,M,55-64,561.0
879,AO,2004,M,>65,321.0
880,AO,2004,F,<14,733.0
881,AO,2004,F,15-24,3198.0
882,AO,2004,F,25-34,2772.0
883,AO,2004,F,35-44,1854.0
884,AO,2004,F,45-54,1029.0
885,AO,2004,F,55-64,505.0
886,AO,2004,F,>65,269.0
887,AO,2005,M,<14,520.0
888,AO,2005,M,15-24,2549.0
889,AO,2005,M,25-34,2797.0
890,AO,2005,M,35-44,1918.0
891,AO,2005,M,45-54,1255.0
892,AO,2005,M,55-64,665.0
893,AO,2005,M,>65,461.0
894,AO,2005,F,<14,704.0
895,AO,2005,F,15-24,2926.0
896,AO,2005,F,25-34,2682.0
897,AO,2005,F,35-44,1797.0
898,AO,2005,F,45-54,1138.0
899,AO,2005,F,55-64,581.0
900,AO,2005,F,>65,417.0
901,AO,2006,M,<14,540.0
902,AO,2006,M,15-24,2632.0
903,AO,2006,M,25-34,3049.0
904,AO,2006,M,35-44,2182.0
905,AO,2006,M,45-54,1397.0
906,AO,2006,M,55-64,729.0
907,AO,2006,M,>65,428.0
908,AO,2006,F,<14,689.0
909,AO,2006,F,15-24,2851.0
910,AO,2006,F,25-34,2892.0
911,AO,2006,F,35-44,1990.0
912,AO,2006,F,45-54,1223.0
913,AO,2006,F,55-64,583.0
914,AO,2006,F,>65,314.0
915,AO,2007,M,<14,484.0
916,AO,2007,M,15-24,2824.0
917,AO,2007,M,25-34,3197.0
918,AO,2007,M,35-44,2255.0
919,AO,2007,M,45-54,1357.0
920,AO,2007,M,55-64,699.0
921,AO,2007,M,>65,465.0
922,AO,2007,F,<14,703.0
923,AO,2007,F,15-24,2943.0
924,AO,2007,F,25-34,2721.0
925,AO,2007,F,35-44,1812.0
926,AO,2007,F,45-54,1041.0
927,AO,2007,F,55-64,554.0
928,AO,2007,F,>65,367.0
929,AO,2008,M,<14,367.0
930,AO,2008,M,15-24,2970.0
931,AO,2008,M,25-34,3493.0
932,AO,2008,M,35-44,2418.0
933,AO,2008,M,45-54,1480.0
934,AO,2008,M,55-64,733.0
935,AO,2008,M,>65,420.0
936,AO,2008,F,<14,512.0
937,AO,2008,F,15-24,3199.0
938,AO,2008,F,25-34,2786.0
939,AO,2008,F,35-44,2082.0
940,AO,2008,F,45-54,1209.0
941,AO,2008,F,55-64,556.0
942,AO,2008,F,>65,337.0
943,AR,1996,M,<14,113.0
944,AR,1996,M,15-24,611.0
945,AR,1996,M,25-34,535.0
946,AR,1996,M,35-44,338.0
947,AR,1996,M,45-54,276.0
948,AR,1996,M,55-64,230.0
949,AR,1996,M,>65,286.0
950,AR,1996,F,<14,107.0
951,AR,1996,F,15-24,643.0
952,AR,1996,F,25-34,591.0
953,AR,1996,F,35-44,528.0
954,AR,1996,F,45-54,546.0
955,AR,1996,F,55-64,520.0
956,AR,1996,F,>65,463.0
957,AR,1997,M,<14,96.0
958,AR,1997,M,15-24,580.0
959,AR,1997,M,25-34,600.0
960,AR,1997,M,35-44,523.0
961,AR,1997,M,45-54,489.0
962,AR,1997,M,55-64,417.0
963,AR,1997,M,>65,393.0
964,AR,1997,F,<14,133.0
965,AR,1997,F,15-24,566.0
966,AR,1997,F,25-34,511.0
967,AR,1997,F,35-44,336.0
968,AR,1997,F,45-54,240.0
969,AR,1997,F,55-64,199.0
970,AR,1997,F,>65,234.0
971,AR,1998,M,<14,84.0
972,AR,1998,M,15-24,578.0
973,AR,1998,M,25-34,571.0
974,AR,1998,M,35-44,463.0
975,AR,1998,M,45-54,476.0
976,AR,1998,M,55-64,387.0
977,AR,1998,M,>65,370.0
978,AR,1998,F,<14,94.0
979,AR,1998,F,15-24,558.0
980,AR,1998,F,25-34,498.0
981,AR,1998,F,35-44,271.0
982,AR,1998,F,45-54,229.0
983,AR,1998,F,55-64,207.0
984,AR,1998,F,>65,276.0
985,AR,1999,M,<14,90.0
986,AR,1999,M,15-24,490.0
987,AR,1999,M,25-34,546.0
988,AR,1999,M,35-44,435.0
989,AR,1999,M,45-54,464.0
990,AR,1999,M,55-64,384.0
991,AR,1999,M,>65,380.0
992,AR,1999,F,<14,108.0
993,AR,1999,F,15-24,502.0
994,AR,1999,F,25-34,442.0
995,AR,1999,F,35-44,292.0
996,AR,1999,F,45-54,210.0
997,AR,1999,F,55-64,177.0
998,AR,1999,F,>65,249.0
999,AR,2000,M,<14,97.0
1000,AR,2000,M,15-24,278.0
1001,AR,2000,M,25-34,594.0
1002,AR,2000,M,35-44,402.0
1003,AR,2000,M,45-54,419.0
1004,AR,2000,M,55-64,368.0
1005,AR,2000,M,>65,330.0
1006,AR,2000,F,<14,121.0
1007,AR,2000,F,15-24,544.0
1008,AR,2000,F,25-34,479.0
1009,AR,2000,F,35-44,262.0
1010,AR,2000,F,45-54,230.0
1011,AR,2000,F,55-64,179.0
1012,AR,2000,F,>65,216.0
1013,AR,2001,M,<14,78.0
1014,AR,2001,M,15-24,682.0
1015,AR,2001,M,25-34,611.0
1016,AR,2001,M,35-44,495.0
1017,AR,2001,M,45-54,471.0
1018,AR,2001,M,55-64,404.0
1019,AR,2001,M,>65,436.0
1020,AR,2001,F,<14,85.0
1021,AR,2001,F,15-24,674.0
1022,AR,2001,F,25-34,561.0
1023,AR,2001,F,35-44,303.0
1024,AR,2001,F,45-54,242.0
1025,AR,2001,F,55-64,215.0
1026,AR,2001,F,>65,249.0
1027,AR,2002,M,<14,70.0
1028,AR,2002,M,15-24,612.0
1029,AR,2002,M,25-34,658.0
1030,AR,2002,M,35-44,463.0
1031,AR,2002,M,45-54,477.0
1032,AR,2002,M,55-64,389.0
1033,AR,2002,M,>65,399.0
1034,AR,2002,F,<14,117.0
1035,AR,2002,F,15-24,622.0
1036,AR,2002,F,25-34,580.0
1037,AR,2002,F,35-44,301.0
1038,AR,2002,F,45-54,237.0
1039,AR,2002,F,55-64,203.0
1040,AR,2002,F,>65,255.0
1041,AR,2003,M,<14,89.0
1042,AR,2003,M,15-24,574.0
1043,AR,2003,M,25-34,565.0
1044,AR,2003,M,35-44,413.0
1045,AR,2003,M,45-54,461.0
1046,AR,2003,M,55-64,366.0
1047,AR,2003,M,>65,405.0
1048,AR,2003,F,<14,99.0
1049,AR,2003,F,15-24,516.0
1050,AR,2003,F,25-34,513.0
1051,AR,2003,F,35-44,294.0
1052,AR,2003,F,45-54,241.0
1053,AR,2003,F,55-64,192.0
1054,AR,2003,F,>65,231.0
1055,AR,2004,M,<14,64.0
1056,AR,2004,M,15-24,588.0
1057,AR,2004,M,25-34,543.0
1058,AR,2004,M,35-44,399.0
1059,AR,2004,M,45-54,387.0
1060,AR,2004,M,55-64,332.0
1061,AR,2004,M,>65,345.0
1062,AR,2004,F,<14,98.0
1063,AR,2004,F,15-24,519.0
1064,AR,2004,F,25-34,477.0
1065,AR,2004,F,35-44,271.0
1066,AR,2004,F,45-54,237.0
1067,AR,2004,F,55-64,169.0
1068,AR,2004,F,>65,237.0
1069,AR,2005,M,<14,64.0
1070,AR,2005,M,15-24,621.0
1071,AR,2005,M,25-34,530.0
1072,AR,2005,M,35-44,358.0
1073,AR,2005,M,45-54,384.0
1074,AR,2005,M,55-64,340.0
1075,AR,2005,M,>65,348.0
1076,AR,2005,F,<14,90.0
1077,AR,2005,F,15-24,530.0
1078,AR,2005,F,25-34,474.0
1079,AR,2005,F,35-44,290.0
1080,AR,2005,F,45-54,198.0
1081,AR,2005,F,55-64,169.0
1082,AR,2005,F,>65,240.0
1083,AR,2006,M,<14,67.0
1084,AR,2006,M,15-24,519.0
1085,AR,2006,M,25-34,484.0
1086,AR,2006,M,35-44,360.0
1087,AR,2006,M,45-54,351.0
1088,AR,2006,M,55-64,346.0
1089,AR,2006,M,>65,321.0
1090,AR,2006,F,<14,74.0
1091,AR,2006,F,15-24,438.0
1092,AR,2006,F,25-34,437.0
1093,AR,2006,F,35-44,235.0
1094,AR,2006,F,45-54,197.0
1095,AR,2006,F,55-64,173.0
1096,AR,2006,F,>65,213.0
1097,AR,2007,M,<14,77.0
1098,AR,2007,M,15-24,656.0
1099,AR,2007,M,25-34,623.0
1100,AR,2007,M,35-44,401.0
1101,AR,2007,M,45-54,415.0
1102,AR,2007,M,55-64,389.0
1103,AR,2007,M,>65,324.0
1104,AR,2007,F,<14,70.0
1105,AR,2007,F,15-24,558.0
1106,AR,2007,F,25-34,500.0
1107,AR,2007,F,35-44,246.0
1108,AR,2007,F,45-54,217.0
1109,AR,2007,F,55-64,172.0
1110,AR,2007,F,>65,246.0
1111,AR,2008,M,<14,69.0
1112,AR,2008,M,15-24,633.0
1113,AR,2008,M,25-34,611.0
1114,AR,2008,M,35-44,390.0
1115,AR,2008,M,45-54,416.0
1116,AR,2008,M,55-64,364.0
1117,AR,2008,M,>65,295.0
1118,AR,2008,M,nan,30.0
1119,AR,2008,F,<14,66.0
1120,AR,2008,F,15-24,536.0
1121,AR,2008,F,25-34,506.0
1122,AR,2008,F,35-44,252.0
1123,AR,2008,F,45-54,221.0
1124,AR,2008,F,55-64,157.0
1125,AR,2008,F,>65,204.0
1126,AR,2008,F,nan,8.0
1127,AS,1997,M,<14,1.0
1128,AS,1997,M,35-44,1.0
1129,AS,1997,M,45-54,1.0
1130,AS,1997,M,55-64,1.0
1131,AS,1997,M,>65,1.0
1132,AS,1997,F,45-54,1.0
1133,AS,2000,M,45-54,1.0
1134,AS,2000,M,55-64,1.0
1135,AS,2000,F,45-54,1.0
1136,AS,2001,F,35-44,1.0
1137,AS,2001,F,55-64,1.0
1138,AS,2002,M,55-64,1.0
1139,AS,2003,M,55-64,1.0
1140,AS,2003,F,45-54,1.0
1141,AS,2004,M,55-64,2.0
1142,AS,2004,F,45-54,1.0
1143,AS,2005,F,25-34,1.0
1144,AS,2005,F,45-54,2.0
1145,AS,2006,F,25-34,1.0
1146,AS,2006,F,45-54,2.0
1147,AT,1995,M,<14,4.0
1148,AT,1995,M,15-24,37.0
1149,AT,1995,M,25-34,95.0
1150,AT,1995,M,35-44,82.0
1151,AT,1995,M,45-54,89.0
1152,AT,1995,M,55-64,71.0
1153,AT,1995,M,>65,73.0
1154,AT,1995,F,<14,6.0
1155,AT,1995,F,15-24,22.0
1156,AT,1995,F,25-34,52.0
1157,AT,1995,F,35-44,32.0
1158,AT,1995,F,45-54,21.0
1159,AT,1995,F,55-64,18.0
1160,AT,1995,F,>65,59.0
1161,AT,1997,M,<14,24.0
1162,AT,1997,M,15-24,59.0
1163,AT,1997,M,25-34,117.0
1164,AT,1997,M,35-44,170.0
1165,AT,1997,M,45-54,168.0
1166,AT,1997,M,55-64,122.0
1167,AT,1997,M,>65,185.0
1168,AT,1997,F,<14,33.0
1169,AT,1997,F,15-24,41.0
1170,AT,1997,F,25-34,93.0
1171,AT,1997,F,35-44,62.0
1172,AT,1997,F,45-54,52.0
1173,AT,1997,F,55-64,52.0
1174,AT,1997,F,>65,172.0
1175,AT,1999,M,15-24,13.0
1176,AT,1999,M,25-34,40.0
1177,AT,1999,M,35-44,54.0
1178,AT,1999,M,45-54,52.0
1179,AT,1999,M,55-64,37.0
1180,AT,1999,M,>65,49.0
1181,AT,1999,F,15-24,10.0
1182,AT,1999,F,25-34,16.0
1183,AT,1999,F,35-44,18.0
1184,AT,1999,F,45-54,6.0
1185,AT,1999,F,55-64,2.0
1186,AT,1999,F,>65,26.0
1187,AT,2000,M,<14,1.0
1188,AT,2000,M,15-24,17.0
1189,AT,2000,M,25-34,30.0
1190,AT,2000,M,35-44,59.0
1191,AT,2000,M,45-54,42.0
1192,AT,2000,M,55-64,23.0
1193,AT,2000,M,>65,41.0
1194,AT,2000,F,<14,1.0
1195,AT,2000,F,15-24,11.0
1196,AT,2000,F,25-34,22.0
1197,AT,2000,F,35-44,12.0
1198,AT,2000,F,45-54,11.0
1199,AT,2000,F,55-64,6.0
1200,AT,2000,F,>65,22.0
1201,AT,2001,M,<14,1.0
1202,AT,2001,M,15-24,15.0
1203,AT,2001,M,25-34,27.0
1204,AT,2001,M,35-44,39.0
1205,AT,2001,M,45-54,37.0
1206,AT,2001,M,55-64,37.0
1207,AT,2001,M,>65,27.0
1208,AT,2001,F,<14,1.0
1209,AT,2001,F,15-24,8.0
1210,AT,2001,F,25-34,13.0
1211,AT,2001,F,35-44,15.0
1212,AT,2001,F,45-54,4.0
1213,AT,2001,F,55-64,6.0
1214,AT,2001,F,>65,18.0
1215,AT,2002,M,<14,1.0
1216,AT,2002,M,15-24,8.0
1217,AT,2002,M,25-34,14.0
1218,AT,2002,M,35-44,32.0
1219,AT,2002,M,45-54,43.0
1220,AT,2002,M,55-64,20.0
1221,AT,2002,M,>65,25.0
1222,AT,2002,F,15-24,8.0
1223,AT,2002,F,25-34,13.0
1224,AT,2002,F,35-44,7.0
1225,AT,2002,F,45-54,5.0
1226,AT,2002,F,55-64,7.0
1227,AT,2002,F,>65,21.0
1228,AT,2003,M,15-24,19.0
1229,AT,2003,M,25-34,31.0
1230,AT,2003,M,35-44,37.0
1231,AT,2003,M,45-54,43.0
1232,AT,2003,M,55-64,19.0
1233,AT,2003,M,>65,28.0
1234,AT,2003,F,<14,2.0
1235,AT,2003,F,15-24,10.0
1236,AT,2003,F,25-34,25.0
1237,AT,2003,F,35-44,12.0
1238,AT,2003,F,45-54,7.0
1239,AT,2003,F,55-64,4.0
1240,AT,2003,F,>65,12.0
1241,AT,2004,M,<14,1.0
1242,AT,2004,M,15-24,19.0
1243,AT,2004,M,25-34,19.0
1244,AT,2004,M,35-44,38.0
1245,AT,2004,M,45-54,27.0
1246,AT,2004,M,55-64,24.0
1247,AT,2004,M,>65,21.0
1248,AT,2004,F,15-24,12.0
1249,AT,2004,F,25-34,15.0
1250,AT,2004,F,35-44,9.0
1251,AT,2004,F,45-54,3.0
1252,AT,2004,F,55-64,3.0
1253,AT,2004,F,>65,16.0
1254,AT,2005,M,<14,1.0
1255,AT,2005,M,15-24,32.0
1256,AT,2005,M,25-34,23.0
1257,AT,2005,M,35-44,22.0
1258,AT,2005,M,45-54,41.0
1259,AT,2005,M,55-64,24.0
1260,AT,2005,M,>65,30.0
1261,AT,2005,F,15-24,13.0
1262,AT,2005,F,25-34,11.0
1263,AT,2005,F,35-44,8.0
1264,AT,2005,F,45-54,3.0
1265,AT,2005,F,55-64,5.0
1266,AT,2005,F,>65,10.0
1267,AT,2006,M,<14,1.0
1268,AT,2006,M,15-24,9.0
1269,AT,2006,M,25-34,25.0
1270,AT,2006,M,35-44,36.0
1271,AT,2006,M,45-54,39.0
1272,AT,2006,M,55-64,19.0
1273,AT,2006,M,>65,19.0
1274,AT,2006,F,<14,2.0
1275,AT,2006,F,15-24,12.0
1276,AT,2006,F,25-34,12.0
1277,AT,2006,F,35-44,16.0
1278,AT,2006,F,45-54,5.0
1279,AT,2006,F,55-64,3.0
1280,AT,2006,F,>65,15.0
1281,AT,2007,M,<14,1.0
1282,AT,2007,M,15-24,12.0
1283,AT,2007,M,25-34,15.0
1284,AT,2007,M,35-44,27.0
1285,AT,2007,M,45-54,26.0
1286,AT,2007,M,55-64,18.0
1287,AT,2007,M,>65,25.0
1288,AT,2007,F,<14,2.0
1289,AT,2007,F,15-24,10.0
1290,AT,2007,F,25-34,14.0
1291,AT,2007,F,35-44,7.0
1292,AT,2007,F,45-54,11.0
1293,AT,2007,F,55-64,2.0
1294,AT,2007,F,>65,19.0
1295,AU,1997,M,<14,1.0
1296,AU,1997,M,15-24,8.0
1297,AU,1997,M,25-34,24.0
1298,AU,1997,M,35-44,18.0
1299,AU,1997,M,45-54,13.0
1300,AU,1997,M,55-64,17.0
1301,AU,1997,M,>65,28.0
1302,AU,1997,F,15-24,10.0
1303,AU,1997,F,25-34,15.0
1304,AU,1997,F,35-44,9.0
1305,AU,1997,F,45-54,5.0
1306,AU,1997,F,55-64,10.0
1307,AU,1997,F,>65,12.0
1308,AU,1998,M,15-24,11.0
1309,AU,1998,M,25-34,22.0
1310,AU,1998,M,35-44,18.0
1311,AU,1998,M,45-54,13.0
1312,AU,1998,M,55-64,15.0
1313,AU,1998,M,>65,31.0
1314,AU,1998,F,<14,2.0
1315,AU,1998,F,15-24,19.0
1316,AU,1998,F,25-34,24.0
1317,AU,1998,F,35-44,15.0
1318,AU,1998,F,45-54,8.0
1319,AU,1998,F,55-64,2.0
1320,AU,1998,F,>65,24.0
1321,AU,1999,M,15-24,13.0
1322,AU,1999,M,25-34,40.0
1323,AU,1999,M,35-44,54.0
1324,AU,1999,M,45-54,52.0
1325,AU,1999,M,55-64,37.0
1326,AU,1999,M,>65,49.0
1327,AU,1999,F,15-24,10.0
1328,AU,1999,F,25-34,16.0
1329,AU,1999,F,35-44,18.0
1330,AU,1999,F,45-54,6.0
1331,AU,1999,F,55-64,2.0
1332,AU,1999,F,>65,26.0
1333,AU,2000,M,<14,3.0
1334,AU,2000,M,15-24,16.0
1335,AU,2000,M,25-34,35.0
1336,AU,2000,M,35-44,25.0
1337,AU,2000,M,45-54,24.0
1338,AU,2000,M,55-64,19.0
1339,AU,2000,M,>65,49.0
1340,AU,2000,F,15-24,15.0
1341,AU,2000,F,25-34,19.0
1342,AU,2000,F,35-44,12.0
1343,AU,2000,F,45-54,15.0
1344,AU,2000,F,55-64,5.0
1345,AU,2000,F,>65,14.0
1346,AU,2001,M,<14,1.0
1347,AU,2001,M,15-24,23.0
1348,AU,2001,M,25-34,20.0
1349,AU,2001,M,35-44,18.0
1350,AU,2001,M,45-54,18.0
1351,AU,2001,M,55-64,13.0
1352,AU,2001,M,>65,35.0
1353,AU,2001,F,<14,1.0
1354,AU,2001,F,15-24,21.0
1355,AU,2001,F,25-34,27.0
1356,AU,2001,F,35-44,16.0
1357,AU,2001,F,45-54,7.0
1358,AU,2001,F,55-64,8.0
1359,AU,2001,F,>65,20.0
1360,AU,2002,M,<14,1.0
1361,AU,2002,M,15-24,15.0
1362,AU,2002,M,25-34,20.0
1363,AU,2002,M,35-44,26.0
1364,AU,2002,M,45-54,19.0
1365,AU,2002,M,55-64,13.0
1366,AU,2002,M,>65,34.0
1367,AU,2002,F,15-24,15.0
1368,AU,2002,F,25-34,21.0
1369,AU,2002,F,35-44,15.0
1370,AU,2002,F,45-54,6.0
1371,AU,2002,F,55-64,4.0
1372,AU,2002,F,>65,23.0
1373,AU,2003,M,15-24,14.0
1374,AU,2003,M,25-34,10.0
1375,AU,2003,M,35-44,2.0
1376,AU,2003,M,45-54,11.0
1377,AU,2003,M,55-64,5.0
1378,AU,2003,M,>65,30.0
1379,AU,2003,F,15-24,9.0
1380,AU,2003,F,25-34,13.0
1381,AU,2003,F,35-44,3.0
1382,AU,2003,F,45-54,5.0
1383,AU,2003,F,55-64,4.0
1384,AU,2003,F,>65,7.0
1385,AU,2004,M,15-24,18.0
1386,AU,2004,M,25-34,16.0
1387,AU,2004,M,35-44,17.0
1388,AU,2004,M,45-54,15.0
1389,AU,2004,M,55-64,11.0
1390,AU,2004,M,>65,32.0
1391,AU,2004,F,15-24,6.0
1392,AU,2004,F,25-34,17.0
1393,AU,2004,F,35-44,5.0
1394,AU,2004,F,45-54,7.0
1395,AU,2004,F,55-64,3.0
1396,AU,2004,F,>65,19.0
1397,AU,2005,M,15-24,32.0
1398,AU,2005,M,25-34,27.0
1399,AU,2005,M,35-44,23.0
1400,AU,2005,M,45-54,11.0
1401,AU,2005,M,55-64,12.0
1402,AU,2005,M,>65,30.0
1403,AU,2005,F,<14,2.0
1404,AU,2005,F,15-24,18.0
1405,AU,2005,F,25-34,26.0
1406,AU,2005,F,35-44,11.0
1407,AU,2005,F,45-54,10.0
1408,AU,2005,F,55-64,6.0
1409,AU,2005,F,>65,14.0
1410,AU,2006,M,<14,1.0
1411,AU,2006,M,15-24,33.0
1412,AU,2006,M,25-34,35.0
1413,AU,2006,M,35-44,23.0
1414,AU,2006,M,45-54,21.0
1415,AU,2006,M,55-64,16.0
1416,AU,2006,M,>65,43.0
1417,AU,2006,F,<14,2.0
1418,AU,2006,F,15-24,18.0
1419,AU,2006,F,25-34,27.0
1420,AU,2006,F,35-44,14.0
1421,AU,2006,F,45-54,7.0
1422,AU,2006,F,55-64,9.0
1423,AU,2006,F,>65,21.0
1424,AU,2007,M,<14,3.0
1425,AU,2007,M,15-24,30.0
1426,AU,2007,M,25-34,33.0
1427,AU,2007,M,35-44,20.0
1428,AU,2007,M,45-54,15.0
1429,AU,2007,M,55-64,14.0
1430,AU,2007,M,>65,37.0
1431,AU,2007,F,<14,4.0
1432,AU,2007,F,15-24,26.0
1433,AU,2007,F,25-34,37.0
1434,AU,2007,F,35-44,20.0
1435,AU,2007,F,45-54,12.0
1436,AU,2007,F,55-64,7.0
1437,AU,2007,F,>65,23.0
1438,AU,2008,M,<14,2.0
1439,AU,2008,M,15-24,46.0
1440,AU,2008,M,25-34,33.0
1441,AU,2008,M,35-44,20.0
1442,AU,2008,M,45-54,27.0
1443,AU,2008,M,55-64,23.0
1444,AU,2008,M,>65,42.0
1445,AU,2008,F,<14,3.0
1446,AU,2008,F,15-24,27.0
1447,AU,2008,F,25-34,32.0
1448,AU,2008,F,35-44,14.0
1449,AU,2008,F,45-54,6.0
1450,AU,2008,F,55-64,11.0
1451,AU,2008,F,>65,10.0
1452,AZ,1995,M,15-24,13.0
1453,AZ,1995,M,25-34,29.0
1454,AZ,1995,M,35-44,14.0
1455,AZ,1995,M,45-54,6.0
1456,AZ,1995,M,55-64,4.0
1457,AZ,1995,M,>65,1.0
1458,AZ,1995,F,15-24,5.0
1459,AZ,1995,F,25-34,18.0
1460,AZ,1996,M,15-24,57.0
1461,AZ,1996,M,25-34,302.0
1462,AZ,1996,M,35-44,231.0
1463,AZ,1996,M,45-54,47.0
1464,AZ,1996,M,55-64,101.0
1465,AZ,1996,M,>65,16.0
1466,AZ,1996,F,<14,5.0
1467,AZ,1996,F,15-24,20.0
1468,AZ,1996,F,25-34,154.0
1469,AZ,1996,F,35-44,86.0
1470,AZ,1996,F,45-54,16.0
1471,AZ,1996,F,55-64,13.0
1472,AZ,1996,F,>65,10.0
1473,AZ,1997,M,15-24,120.0
1474,AZ,1997,M,25-34,244.0
1475,AZ,1997,M,35-44,194.0
1476,AZ,1997,M,45-54,89.0
1477,AZ,1997,M,55-64,12.0
1478,AZ,1997,M,>65,3.0
1479,AZ,1997,F,15-24,42.0
1480,AZ,1997,F,25-34,70.0
1481,AZ,1997,F,35-44,178.0
1482,AZ,1997,F,45-54,23.0
1483,AZ,1998,M,15-24,44.0
1484,AZ,1998,M,25-34,47.0
1485,AZ,1998,M,35-44,24.0
1486,AZ,1998,M,45-54,9.0
1487,AZ,1998,M,55-64,4.0
1488,AZ,1998,M,>65,2.0
1489,AZ,1998,F,15-24,7.0
1490,AZ,1998,F,25-34,10.0
1491,AZ,1998,F,35-44,7.0
1492,AZ,1998,F,45-54,6.0
1493,AZ,1998,F,55-64,1.0
1494,AZ,1999,M,15-24,96.0
1495,AZ,1999,M,25-34,46.0
1496,AZ,1999,M,35-44,217.0
1497,AZ,1999,M,45-54,184.0
1498,AZ,1999,M,55-64,49.0
1499,AZ,1999,F,15-24,4.0
1500,AZ,1999,F,25-34,17.0
1501,AZ,1999,F,35-44,73.0
1502,AZ,1999,F,45-54,58.0
1503,AZ,1999,F,55-64,19.0
1504,AZ,2000,M,15-24,9.0
1505,AZ,2000,M,25-34,24.0
1506,AZ,2000,M,35-44,33.0
1507,AZ,2000,M,45-54,42.0
1508,AZ,2000,M,55-64,30.0
1509,AZ,2000,F,15-24,3.0
1510,AZ,2000,F,25-34,3.0
1511,AZ,2000,F,35-44,6.0
1512,AZ,2000,F,45-54,3.0
1513,AZ,2001,M,<14,3.0
1514,AZ,2001,M,15-24,1.0
1515,AZ,2001,M,25-34,3.0
1516,AZ,2001,F,<14,2.0
1517,AZ,2001,F,25-34,1.0
1518,AZ,2002,M,<14,6.0
1519,AZ,2002,M,15-24,290.0
1520,AZ,2002,M,25-34,433.0
1521,AZ,2002,M,35-44,359.0
1522,AZ,2002,M,45-54,190.0
1523,AZ,2002,M,55-64,72.0
1524,AZ,2002,M,>65,16.0
1525,AZ,2002,F,<14,5.0
1526,AZ,2002,F,15-24,48.0
1527,AZ,2002,F,25-34,88.0
1528,AZ,2002,F,35-44,80.0
1529,AZ,2002,F,45-54,34.0
1530,AZ,2002,F,55-64,19.0
1531,AZ,2002,F,>65,21.0
1532,AZ,2003,M,<14,3.0
1533,AZ,2003,M,15-24,212.0
